CardId	Year	Conference	tweetFiltrado
2341	2020	0	snmilitary;afraid;nato;admit;defeat;ukraine;resume;negotiation
2342	2008	0	russia;war;ukraine;going;moscow;planned;failed;kyiv;pulling;kharkiv;major;offensive;donbas;stalled;achieving;strategic;objective;;jensstoltenberg
2343	2013	0	inform;somaliland;agreedupon;administration;people;northern;somalia;tribe;ideology;support;somali;clan;seek;weapon;ammunition;china
2344	2019	0	podcast;david;knight;13may22;;unabridged;spreaker;china;covid;economy;gold;inflation;silver;ukraine;war
2345	2007	0	raid;ukrainian;location;ukraine;russiaukraine
2346	2010	0	attempt;3;loss;ridiculous;vehicle;loose;1;mile;radius;answer;fail;ukrainerussiawar
2347	2005	2	waiting;liberal;centrist;esp;fellowgerman;friend;tough;suppressing;medium;clear;word;usual;embarrassed;mumble;cut;killing;shireenabuakleh;apartheidisrael
2348	2009	0	coup;remove;cancerstricken;putin;underway;ukrainian;intelligence;chief;ukraine;war;putin
2349	2015	0	pm;morawieckim;telegraph;putin;russkiy;mir;ideology;russia;aggression;ukraine;read
2350	2002	0	wednesday;day;77;putinswar;fairly;quiet;overnight;today;daily;thread;update;deliver;busy;day;tennis;commentary;event;ukraine;misinformation;fog;war
2351	2012	0	mfarussia;shithead
2352	2007	0	eu;senior;official;6th;package;sanction;package;seemingly;dismissing;idea;aspect;listing;approved;oil;embargo;green;lighted;ukraine
2353	2003	0	pay;destruction;carried;bomb;plan;rebuild;ukraine;war;fund;financed;eu;member;state;donor;contribution;russia;compensation;war;damage
2354	2002	4	aerial;victory;day;parade;moscow;canceled;weather;;kremlin
2355	2004	0	turkey;global;sanctionseconomics;strategist;tashecon;ahvalen;scandal;ukrainewar;sanction;evasion;broad;daylight;west;chooses;speak;nato;allyprofiting;war
2356	2014	0	‼mayor;reclaimed;tsyrkuny;kharkiv;region;talk;remaining;resident;time;putin;regime;terrorist;entered;town;;gather;resolve;willpower;rebuild;community;ukraine
2357	2011	0	blabla38480996;olgatokariuk;spd;die;linke;left;sed;gdr;green;consider;pro;putinpro;stance;die;linkesed;spokefigures;wagenknecht;dagdelen;combined;fully;disclosed;connection;spd
2358	2008	0	step;step;zelensky;describes;forcing;troop;ukraine;sundaymorning;vankapro
2359	2015	6	terrible;decision;berlin;authority;discus;history;politics;ukraine;level;ukraine;threat;security;clearly
2360	2002	0	nazi;victory;day;celebrates;victory;nazi;ww2;putin;continues;reenacting;nazi;invasion;russia;invasion;ukraine;playing;nazi;sadly;victory;day;day;russia;shame
2361	2001	0	scene;russiaoccupied;donetsk;yesterday;16;year;boy;killed;artillery;shelling;walking;girlfriend;left;europe;ukraine;war
2362	2013	0	72nd;mechanized;brigade;armed;force;ukraine;locally;produced;antitank;buggy;armed;korsar;portable;antitank;missile;system;ukraine
2363	2009	0	day;cartoon;mwcartoons;putin;victoryday;dayafter;nuclearthreat
2364	2023	9	kyivindependent;middle;fight;belgorod;resident;leave;area;military;positioned;human;shield;hope;ukraine;fire;military;position;continue;fire
2365	2008	4	ambassador;poland;doused;red;paint;protester
2366	2014	0	kadyrov;published;video;zarya;plant;rubezhnoye;military;evidence;nato;specialist;supply;train;ukrainian;militant;direct;action;russiaukrainewar;putin;ukraine;ukrainian;ukrainerussianwar
2367	2011	9	russiaonfire;krasnoyarsk;territory;forest;fire;spread;nearby;village;main;reason;rescuer;military;helicopter;plane;;ukraine;россия
2368	2011	0	america;love;fighter;train;m777;howitzer;highly;accurate;effective;weapon;firstly;beautiful;secondly;number;proper;russian;increase;ukraine;poland;breakingnews;breaking;war;ukrainewar;polska
2369	2004	9	8⃣0⃣;day;ukraine;heroic;resistance;fullscale;invasion;brutality;form;including;targeting;civilian;civilian;infrastructure;power;plant;school;kindergarten;hospital;residential;building;notatarget
2370	2002	0	country;dear;ukrainian;friend;exist;;language;culture;history;sending;ten;thousand;young;men;die;ukraine
2371	2011	0	ukronazis;hiding;brother;basement;rat;work;brother;ukraine
2372	2023	0	biden;administration;asked;top;democrat;decouple;federal;government;covid;relief;spending;package;larger;bill;funding;proxy;war;ukraine;tune;398;billion;dollar;warisaracket
2373	2010	0	suzseddon;senator;lindsey;graham;john;mccain;amy;klobuchar;december;2016;telling;ukrainian;troop;help;ukraine;2017;year;offense;time;pay;heavier;price;started
2374	2015	9	video;raid;location;hayat;tahrir;alsham;village;sheikh;suleiman;western;countryside;aleppo;foreign;militant;large;weapon;depot;stationed;syria
2375	2000	0	breaking;belarus;involved;ukraine;conflict;launched;missile;strike;belarusian;territory;british;defense;ministry
2376	2019	0	battle;kyiv;battle;kharkiv;eurovision;2022;bear;mind;kalush;orchestra;guy;monday;uniform;action;ukraine;ukrainerussianwar;ukrainian;russianukrainianwar
2377	2006	0	year;ahead;artyom;zhogafather;hero;vladimir;zhoga;son;sparta;battalion;soldier;died;march;5;battle;volnovakha;saving;civilian;russianarmy;ukraine
2378	2012	0	strike;azovstal;mariupol;today;ukraine;russiaukraine
2379	2015	0	great;visual;guide;russia;armoured;vehicle;courtesy;tankdiary;misstank;ifv;good;quality;image;downloadable;website;beckybeckyb;sofigaming;tankenough
2380	2013	0	presenting;today;dhsgovs;unitingforukraine;program;humanitarian;issue;russia;war;aggression;ukraine;federalbar;immigration;conference;detroit
2381	2015	0	ukraine;group;captured;group;naziukraine;saboteur;kharkiv;region;militant;carry;subversive;activity;army;detainee;stripe;nazi;symbol;brand;pm;machine;gun;explosive
2382	2001	0	igorsushko;youtube;curious;wrong;today
2383	2008	0	poseidon;aries;eye;black;sea;transnistria;nato;ukraine;russiaukrainewar
2384	2013	0	awe;inspired;lecture;exception;happy;chance;listen;hopkohanna;talk;work;keeping;ukraine;international;agenda;debunking;russia;historical;propaganda;ayd
2385	2011	0	россия;روسيا;بوتين;putin;usa;ukraine;great;world
2386	2018	0	training;seminar;civil;defense;worker;held;today;georgian;legion;trained;three;people;ukraine;month;fighting;common;enemy;georgia;ukraine;ukrainewar;ukraine
2387	2004	0	interesting;aviation;russia;victory;day;parade;canceled;year;cloud
2388	2016	7	sumy;oblast;attacked;territory;ukrainian;border;guard;distance;3;kilometer;state;border;border;guard;recorded;10;burst;missile;fired;volley;fire
2389	2016	0	beautiful;picture;ukraine
2390	2008	5	launching;cruise;missile;destroyed;kremenchuk;oil;refinery;ukraine;russiaukraine
2391	2016	4	russia;president;vladimir;putin;victory;ukraine;proclaim;victoryday;speech;red;square;military;parade;offer;clear;picture;victory;achieved;read
2392	2022	0	situation;exists;today;china;accept;hegemony;neoconservaties;push;china;war;west;paul;craig;robert
2393	2003	0	russian;started;storming;azovstal;plant;representative;left;donetsk;region;abide;agreement;ceasefire;going;stoprussia;ukrainerussiawar
2394	2013	0	conflict;zone;;ukraine;;day;81;luhansk;region;severodonetsk;bmpt;terminator;rage;military;azovstal;kyiv;ukraine
2395	2012	0	unconfirmed;reportsukrainian;force;control;pavlivkamykilske;yehorivka;vuhledar;donestk;oblast;ukraine;russiainvadedukraine
2396	2009	0	ukraine;force;continue;regain;ground;kharkiv;despite;airstrikes;ukrainian;force;appear;pushed;force;34km;border;senior;defense;official
2397	2013	0	evidence;warcrimes;ukraine;turn;tidal;wave;latest;video;soldier;killing;civilian;loot;businessno;accountability;syria;civilian;slaughter;russian;assad;regime;horror;endimpunity;dvornikov
2398	2007	0	rbezhnoye;control;russianarmy;ukrainian;tiktok;soldier;beaten;badlya;lot;dead;ukraine;soldier;body;street;
2399	2000	0	ukrainian;su27;help;infantry;combat;zone;ukraine;ukrainerussianwar;ukrainian;su27;russianukrainianwar
2400	2007	0	mcdonalds;exit;sell;business;country
2401	2013	5	cat;ukrainian;snake;island;gladly;welcome;burning;helicopter;rusty;junk;black;sea;ukrainian;artistontwitter;catsoftwitter;ukrainiancats
2402	2015	0	breaking;evacuating;border;village;belgorod;region;ukraine;border;advancement;ukrainian;army;border;kharkiv;region;belgorod;entered;artillery;range;hit;hard;slavaukraini
2403	2013	4	televised;victory;day;concert;slideshow;alleged;soviet;wwii;vet;featured;infamous;american;criminal;bonnie;clyde;day;bombed;odesa;eucouncil;president;russianwarreport
2404	2022	0	ukraine;win;battle;keep;fighting;making;costly;warinukraine;ukraine
2405	2013	0	today;pay;tribute;victim;ww2;reminded;hostility;aggression;light;russia;brutal;war;ukraine;shared;history;standing;oppression;unitedwithukraine;
2406	2001	0	israel;policy;nail;coffin;liberal;world;order;;gaping;saydo;hole;easily;exploited;america;competitor;china;challenging;order
2407	2015	0	interesting;photo;valsvsss;vityazs;ukraine;rocking;suppressed;hexagon;hard;vityaz;ton;mag;sense;light;weight;poor;terminal;ballistics;ukraine
2408	2013	0	bucha;kyiv;region;looked;april;7th;10th;ukraine;putin
2409	2007	4	moscow;victory;day;parade;rehearsal;aunt;filmed;nephew;victory;day;parade;rehearsal;moscow;kid;stood;minute;troop;passing;aunt;wrote;facebook;general;victoryday
2410	2015	0	kasparov63;macron;wrong;putin
2411	2008	8	india;food;inflation;84;analyst;higher;diversion;wheat;export;leading;shortage;country;india;selling;global;market;amid;lower;yield;supply;ukraine;disrupted
2412	2015	2	president;biden;framed;struggle;ideological;struggle;battle;democracy;autocracy;current;crisis;tunisia;offer;opportunity;send;powerful;signal;defense;democratic;value
2413	2020	8	japan;ban;oil;import;principle;prime;minister;detail;;worldnews;reuters;japan;baned;oil
2414	2000	0	fun;battle;ukraine;ukrainerussianwar
2415	2015	0	face;azov;salute;bravery;dedication;country;ukraine;zelenski;poland;saveazovstal;standwithukraine;ukrainerussianwar;stopputinnow;russianshameday;rita6942;aliszkab;livtobake
2416	2017	0	devotion;service;order;awarded;bullet;president;zelenskyyua;deserved;ukraine;armukrainenow;russianarmy;россия;standwithukraine;russianukrainianwar;moldova
2417	2011	5	video;showing;ukrainian;su27s;attacking;snake;island;island;air;defence;visible;reaction;airspace;control;area;russianukrainianwar;ukraine
2418	2012	0	assault;warplane;su25;raid;ukrainian;position;kramatorsk;donetsk;russiaukraine;ukraine
2419	2000	5	russiaukrainecrisis;;saturday;dismissed;ukraine;claim;damaged;modern;navy;logistics;ship;black;sea;photo;vessel;sign;damage;live;update
2420	2017	0	ukrainian;female;soldier;heroine;bravely;defend;homeland;alongside;men;ukraine;ukrainewar;ukraina
2421	2007	0	podcast;s3;e13;100;second;midnight;war;crime;iii;humanitarianism;spreaker;donate;genocide;humanitarianefforts;operationwhitestork;prayforukraine;projectdynamo;supportukraine;survivalstories;teamrubicon;war
2422	2014	9	february;24;killed;356;wounded;1038;people;donetsk;region;stoprussia;russiakillscivilians
2423	2005	8	overview;economic;forecast;decline;import;massive;232365;contradicts;hypothesis;import;export;revenue;200;billion;import;year
2424	2016	0	ukraine;lpr;force;control;village;derylove;north;lyman;clash;reached;novoselivka;drobysheve;lyman;going;encircled;map;635
2425	2016	0	ukraine;count;damage;caused;invader;paid;reparation;refuse;pay;cost;covered;seized;property;;parliament;speaker;ruslan;stefanchuk
2426	2014	0	breaking;pentagon;indication;ukrainian;pentagonpressec;call;unconscionable;behavior;responsible;power
2427	2020	0	west;weapon;kiev;sanction;moscow;ally;provide;ukraine;billion;weapon;phase;oil;import;kyle;anzalone;kyleanzalone;ukraine;nato;g7
2428	2010	0	conspiracy;theory;brilliantly;loony;simply;accuse;funding;directing;biological;weapon;ukraine;alleges;moneymaking;scheme;biden;obama;clinton;soros
2429	2011	0	kharkov;volunteer;bakes;bread;military;people;disability;day;ukrainerussianwar;russianwarcrimes
2430	2015	8	germany;import;oil;34;usa;125;kazakhstan;983;246
2431	2014	0	hero;integrity;putin;puppet;world;ukraine;syria;peace
2432	2004	0	people;militia;lpr;publishes;footage;cleansing;ukraine;nationalist;industrial;zone;rubizhnerussia;russianarmy
2433	2011	9	forest;fire;tyumen;oblast
2434	2012	3	president;south;ossetia;scheduled;referendum;unification;republic;july;17
2435	2008	0	direct;clash;size;resource;nato;fully;china;northkorea;iran;simultaneously;titanic;effect;world;economy;severe;rethinking;global;western;strategy
2436	2010	0	russianembassyc;mfarussia;globeandmail;nationalpost;lplapresse;ottawacitizen;cbcnews;globalnews;torontostar;ledevoir;ctvnews;aggressive;player;europe;invasion;ukraine;bombing;civilian;massive;scale;forced;sweden;finland;review;security;policy;february;24th;changed;majority;joining;nato;united;europe;nato
2437	2007	0	sketch;eyewitness;photo;bodybuilder;reduced;broken;skeleton;putin;backed;assad;regime;write;thousand;soul;including;friend;mazenalhamada;;suffer;regime;prison;savethesyriandetainees;syria;lizsly;kreasechan
2438	2016	0	79th;day;war;ukrainian;defender;shot;200th;plane;army;president;zelenskyy;lost;aircraft;war;decade;standwithukraine
2439	2007	0	busy;day;black;sea;theatre;nato;ukraine;ukrainerussianwar
2440	2014	0	pay;destruction;carried;bomb;plan;rebuild;ukraine;war;fund;financed;eu;member;state;donor;contribution;russia;compensation;war;damage
2441	2015	0	kharkiv;region;enemy;suffers;loss;withdraws;troop;belgorod;region;unit;ukraine;defense;force;liberated;settlement;cherkaski;tyshky;ruski;tyshky;rubizhne;bayrak
2442	2016	0	time;oromo;people;build;million;oromoliberationarmy;bc;freedom;power;remember;usa;china;nuclear;power;nuclear;weapon;nowbut;strong;army;support;powerany;world;power;respect;talk
2443	2007	0	happy;sunday
2444	2003	0	cancelled;victory;day;parade;mariupol;malnourished;resident;refuse;remove;debris;reward;marching;pile;rubble;russianarmy;planted;tree;commemorated;feat;russiansoldiers;died;liberation;mariupol
2445	2004	0	courage;15;yo;girl;amazes;girl;drove;mine;covered;road;wounded;adult;popasna;bahmut;hit;artillery;teenager;wounded;ukraine;ukrainewar;standwithukraine
2446	2013	0	lot;happening;nw;syria;today;;ahrar;alsham;klls;10;proassad;fighter;aleppo;;israel;airstrikes;masyaf;;enormous;turkey;military;convoy;deployment;traverse;m4;;syria;shelling;hit;turkey;base;aleppo;;strike;hit;sna
2447	2009	0	killswitched;ukrainian;tractor;feelgood;story;doctorow;killswitch;vinlocking;common;pay;attention;fascinating;scary;story
2448	2023	0	americannazism;war;ukraine;lied;usa;training;ukraine;8;yr;war;abt;ukraine;abt;american;control;time;backfired;going;cry
2449	2002	0	nato;;finland;;sweden;breaking;grave;mistake;finland;sweden;seek;joining;nato;nato;finland;usa;uk;rage;war;ukraine;
2450	2011	0	alert;;deployed;army;troll;europe;harass;peaceful;proukraine;protestors;openly;bold;supporting;genocide;war
2451	2020	2	canadianukrain1;apmassaro3;worst;thing;war;history;land;lost;slowly;surely;running;tank;ukraine;regain;land;including;crimea;best;defence;fight
2452	2012	0	money;house;pass;massive;40;billion;ukraine;military;aid;ron;paul;liberty;report;video;ronpaul;ukraine;nato;militaryindustrialcomplex
2453	2013	0	guard;special;force;shot;ukrainian;reconnaissance;uavfuria;kharkov;russiaukraine;ukraine
2454	2019	0	ukraine;czech;volunteer;foreign;legion;ukrainian;army;armed;fim92;stinger;manpad;systemukrainewar;ukrainerussiawar;ukrainerussianwar;ukraineunderattack;kyiv;kiev;ukrainian;ukraina
2455	2019	0	hey;time;meme;ukraine;ukrainerussianwar;ukrainian;russianukrainianwar
2456	2007	0	happy;sunday
2457	2005	0	watch;yesterday;russiaukraine;dialogue;humanitarian;impact;conflict;mariaavdv;michael;young;mercycorpsuk;bertrandunhcr;moldova;refugee
2458	2004	0	baulked;excellent;bbcnews;reporting;ukraine;clumsy;editorialising;harder;explain;official;ukrainerussiawar
2459	2007	0	hey;happy;europe;day
2460	2005	0	russia;murderous;campaign;ukraine;starting;backfire;finland;seek;membership;nato;angering
2461	2009	0	china;learning;russiaukraine;going;time;sort;element;diplomatic;military;economic;occurred;wthis;crisis;defenseintels;ltgen;berrier
2462	2012	0	33;reasonable;person;nonsense;poison;skripals;ahead;election;world;cup;ready;work;resolve;difficulty;commentary;skripals;reasonable
2463	2018	0	jkrowling;kalush;sing;scream;mariupol;azovstai;save;people;cancer;planet;government;saveazovstal
2464	2014	6	bright;nato;suspends;14;electricity;supply;finland;helsinki;debt
2465	2001	0	breaking;explosion;occurred;military;unit;khabarovsk;territory;federation;explosion;military;unit;killed;man;injured;ta;ukraine;ukrainerussianwar
2466	2006	0	finland;leader;decide;join;nato;response;russia;invasion;ukraine;;ultimate;rebuke;putin;reminder;lost;;price;civilian;genocidal;style;annihilation;standwithukraine;buchamassacre;mariupolmassacre;endimpunity
